appid,title,content
6446343423,几块钱也骗？,这也太像骗人不负责任了吧，客服也不回复，跑路了？
6446343423,下头,怎么突然用不了.连个公告都没有
6446343423,系统不稳定,系统不稳定，经常打不开。
6446343423,为什么突然不能用了,有没有一样的app推荐大家
6446343423,看不了了,看不了了进去调整不了
6446343423,用不了啊,不行了 用不了了 有新版本吗
6446343423,进不去了,今天突然进不去了，重启手机也进不去
6446343423,为什么使用不了了？,为什么使用不了？
6446343423,怎么个事,不能看了，咋回事，不跳转到 电视剧界面了 ？？？
6446343423,怎么不能用了,昨天开始就不行了哦，一样，尽快修复
6446343423,求修复,不跳转了 怎么也不行
6446343423,5月21日崩了吗？,5月21日跳不进去了
6446343423,❗️❗️❗️,怎么不会跳转了，看不了了，我还没看完，真的爆哭，希望大大修复一下🫡😩酸Q
6446343423,为啥现在登不进去了,为啥现在登不进去了
6446343423,跳转不了啊,今天我平板手机都没跳转
6446343423,求修复,打不开了，啥也看不了，退出重进和重启都不行。
6446343423,修复一下,修复一下。  进不去了 什么情况
6446343423,？,怎么突然不能用了
6446343423,怎么不会跳转了啊,尽快修复呀 用了这么久了 怎么突然不跳转了
6446343423,啊啊啊啊啊看不了了,中午还能看，下午就不行了 加油修复
6446343423,好用,用不了了，求修复
6446716671,无法运行,为什么前几天还好好的这几天就运行不了了
6446716671,进不去,苹果14直接进不去怎么办
6447249454,广告长，不能横屏,以前看剧连续观看只需要开头第一集看广告，现在每集前面都要看，最难受的是iPad看无法横屏！
6447424627,大大大,中国顶流中国顶流
1669671048,不会看了,怎么打开老是提示网络错误呢，网络没问题啊，希望给赶紧恢复下数据
1669671048,网络错误怎么回事啊,网络错误怎么回事啊 上周还好好的
1669671048,为什么用不了了？,从上周四还是上周五开始莫名其妙的就一直显示网络错误 其他的软件都能用 网络也没有任何问题 就是用不了这个软件了 希望开发者能够解决这个问题！！！！
1669671048,1,新版的到底怎么进去啊
6444903359,忘了,家人们 暗语是什么
6447638287,进不去的看我,官网https://www.007ts.info/获取最新密钥
6447638287,啊啊啊啊,请问是不是不支持ipad  只有ipad打不开
6447638287,别下没用骗你看广告，恶心人！,别下没用骗你看广告，恶心人！
6447546661,网络错误,网络错误？？？？？？？？？？？？？？？？？
6448278646,问题,为什么点搜索没反应，搜索不了
6448278646,不要下载,骗子软件，不要下载
6448296561,变身观影指令,快速点击6次顶部文字“组合图”，退出重新进入即可！
6448296561,无法投屏,投屏按钮是假的吗？
6448616185,最近看啥都卡，网好好的,一段一段的卡，卡的简直不能看
6448616185,？？？,评论看下来，没一个说怎么打开的，进去就是宠物，都这么喜欢说废话？
6448616185,骗子让v特别t人v认为我5位v,如同v讨厌被吞笔记而非rv如同v如同v
6448616185,怎么用,怎么用 进去就是宠物
6448886574,闪退,不会投放广告就别投，有广告后播放视频一直闪退。
6448886574,求救,最近老闪退，怎么解？
6448886574,车主的福音,软件非常好，保养明细非常全面，很便于车主去浏览保养内容，而且不收费，良心软件，车主的福音
6448886574,低分低分,好用好用，低分低分
6448886574,变身,多点几次标题五次以上，记得要快，否则没有用
6448886574,最右,最右来的……………………………………
6448886574,五四三保养,界面顶部标题点五次变身
6448913586,更新怎么打不开,需要点那里还是怎么样
6449272488,别下了不能用,别花冤枉钱 骗人的
6449272488,嘿嘿,非常好用 我很喜欢
1637042566,垃圾软件,乱扣费，恶意下载别的软件，大家别下
6446791342,要花钱,别花冤枉钱 骗人的
6446791342,闪退加广告太可怕,十分钟闪退一次（有可能不到十分钟）开屏广告加摇摆广告加强制广告 闪退之后就要再来一次等于我十分钟看六次广告 真的很牛
6446791342,闪退,一直在闪退，看没几分钟就闪退，能不能解决一下，苹果系统为16.5
6446791342,。。。,为啥有时会闪退。？
6446791342,很好👍👍,同标题。赶快下载！
6448907386,咱就是说离谱住了,15分钟玩了50关😅我的初衷只是想看个剧罢啦
6448907386,没字幕,怎么会没有字幕？
6448907386,变身口诀,右上空白点三下，关闭，重新进去新世界
1672833880,闪退 发热,新版本总是闪退 并且发热严重
1672833880,功能很好,很好用就是闪退有点多，进入后大概看20分钟左右就闪退了
1672833880,广告一直存在怎么消下去啊？,..
1672833880,挖矿,大家使劲用，争取变矿机
1672833880,iPad闪退,iPhone没有这个情况
1672833880,闪退,挺好的 就是总是看到一半就闪退 希望更新一下这个问题
1672833880,闪退,老闪退
1672833880,现在已经有广,开屏有广，整体还算好用
1672833880,咔咔闪退啊,一直在闪退怎么办
1672833880,豪华版,手机会发热 看一会会闪退
1672833880,额,不能倍速，差评
1672833880,投屏闪退希望改进,希望可以改进投屏，还有闪退问题
1672833880,总闪退,功能超级好用   就是总闪退  希望更新解决一下
1672833880,闪退,会经常闪退什么情况
1672833880,无法放大,无法放大
1672833880,好用的电影软件,很好用，感谢你
1672833880,骗人,打不开垃圾
1672833880,很好用,非常好用
1672833880,希望支持投屏观看,加油
1672833880,无法缓存,无法缓存
1672833880,Goutou,勒死小本柿子真的
6446821745,好好好好好好,好好好好好好
6446821745,嗯,嗯
6446821745,闪退严重啊,111
6446821745,闪退,老是闪退，没有办法看剧，三五分钟的就闪退手机还特别烫，这个软件肯定是有问题的
6446821745,好评解锁,好评好评好评
6446821745,货币,该不会
6446821745,进不去是怎么回事啊,怎么变啊
6446821745,很不错,很不错
6446821745,挺好的,就是有安卓版本的么
6446821745,l,皮皮就是好
6446821745,1,1
6446821745,广告关不了,平板广告关不了
6446821745,还不错,过几分就闪退。怎么回事
6446821745,不知道怎么开启了，在抖音看到的下载了就没管，有没有人告诉我一下,1
6448296561,圈儿,头晕眼花好
6448296561,好用,好用
6448296561,牛！！！！！！,两星保护！！爱死了 那些说假的可以去搜搜到底该怎么启动 反正我是成了 可以多试几次啊 🤡
6448296561,整个小窗,就更好了
6448296561,骗子，垃圾,大家别上当了，根本打不开，短视频上都是骗人的
6448296561,15以下版本不能用😭,亲测！
6448296561,1,要更新吗？更新还能用吗，现在有广告
6448296561,别更新，更新后广告一大堆,别更新最新版本，老版本就好。更新后一大堆广告，开机都有广告了，点进去视频也要广告了，别更新
6448296561,很多电影电视剧啥的都没有声音了,前几天看过的电影，电视剧，还有动漫啥的，都没有声音了，只有主页上这些有声音是怎么回事啊？
6448296561,上边不显示 和白板一样,不显示
6448296561,假的,假的，骗人的，短视频上面都是p的
6448296561,888888,888888
6448296561,假的,假的根本进不去
6448296561,假的,差评
6448296561,可以更新吗？,怕更新完用不了了
6448296561,保护,保护
6448296561,太真实,全部免费电影院看的要vip的
6448296561,苹果上完美运行,好用
6448296561,nonono,不行
6448296561,假的，,假的
6448296561,一星保护,一星保护
6448296561,有安卓上的吗,安卓上的我怎么没找到呀
6448296561,好软件,确实吊
6448296561,进入软件   然后再关掉这个软件后台  再进去  你会发现一个新世界,棒极了！！！
6448296561,牛,牛
6448296561,不错推荐,哈哈哈差额用
6448296561,别太高,2星保软件
6448296561,假的别信,假的进不去的
6448296561,牛,哈哈哈哈哈，真的牛，居然是个影视app
6448886574,怎么进去啊,怎么进去啊
6448886574,点哪,点哪
6448886574,哈哈哈哈哈哈哈哈哈好车必备,摩托车蛮500KM去换了机油，磨合的很好，很好的App
6448886574,广告让这个app，从高峰跌落谷底,本来好好的app，非要人为的加入广告，
6448886574,变身后的被封了吗,？
6448886574,没毛病,放心冲，没毛病，支持作者yyds
6448886574,闪退,"闪退，异常发热
几天了不修复"
6448886574,看几分钟就闪退,闪退
6448886574,闪退,变身后闪退咋解决
6448886574,在,闪退率太高了
6448886574,成功,成功
6448886574,牛！,太神奇了！
6448886574,闪退,老是闪退
6448886574,很好,很棒的app
6448886574,666,6666
6448886574,真的很不错,真滴不错
6448886574,骗子打不开,打不开
6448886574,保养车车全靠这个记录！,好用！记的很清晰！车车更健康！
6448886574,好人一生平安,好好好
6448886574,总体满意,试了一下还可以，就是不能投屏
6448886574,变身怎么变,怎么变身
6448886574,骗子软件,死骗子
6448886574,不好用,没用不好用
6448886574,666,真的nb，哈哈哈哈
6448886574,太差,太差了 不建议大家弄
6448886574,追剧神器,666
6448886574,白屏抖音上都是你们这个软件找到拖把,垃圾
6448886574,厉害了,无敌
6448886574,555,555
6448886574,骗子,骗子
6448886574,打开白屏,能不能做好了再发布
6448886574,车车,好车好车！车车越来越好看了捏
6446791342,666,666
6446791342,1,保护
6446791342,第三,三
6446791342,点击色卡,第三
6446791342,垃圾不能用,别下载了
6446791342,牛的牛的，点常见色卡！多点几次然后退出重进,可以
6446791342,狂点常见色卡，然后清后台重进,第二✌️
6446791342,狂点常见色卡，然后退出重进,第一☝️
1604699217,无,拼拼助手
1604699217,拼拼助手,拼拼助手
1604699217,换个行业吧,接了那么多广告。你干脆去做广告公司得了呗。在这做垃圾清理是不是有点屈才了啊。真是无语。点一下一个广告点一下一个广告。
6448278646,广告多，内容少,垃圾，无法搜索，内容很少很少。
6448278646,666,666
6448278646,搜索用不了,不知道为什么搜索不了，点了搜索没反应
6448278646,广告好多，资源也不多，也不是最新的,。
6448278646,骗子，垃圾,根本就进不去，骗子，大家别下载上当了
6448278646,垃圾,卡的要死
6448278646,有资源但不多,可以用但不怎么流畅
6448278646,卡,很多不能看
6448278646,为什么不能卸载？,如题。差评。
6449034444,密码忘了怎么登陆,作者怎么没有忘记密码选项  登陆不了
6449034444,，,295788
6449034444,怎么平板用不了,。。。。。。
6449034444,可达鸭开启,可达鸭开启
6449034444,703206,703206
6449034444,骗子,都用不了
6449034444,打开成人模式,打开成人模式
6449034444,还得看广告,……
6449034444,根本开启不了,开不了
6449034444,没法变身,根本没法变身
6449034444,607198,607198
6449034444,看不了啊,昨天能看，今天打开就一个都播放不了了
6449034444,请立即停止侵权,我司已经取证362部影视作品侵权行为，请立即停止侵权，已经向公安机关报案
6449034444,lajiAPP,真的很没谱很垃圾的APP
6449034444,同花顺老王啊,替我问候你女马
6449034444,446739,446739
6449034444,，,怎么开始成人模式
6449034444,1,186238
6449034444,101988,101988
6449034444,泡泡666,泡泡666
6449034444,不太行,重试了很多次都不太行
6449034444,不行啊,输了一万遍口令不管事
6449034444,假的不能变,垃圾
6449034444,186238,186238
6448967130,功能不完善,画面不能调整，没有深色模式
6448967130,忘记密码了，是什么,1
6448967130,广告无法关闭,拼多多的广告根本没有关闭按钮，疯了？？
6448913586,到底咋用啊 实在是没有视频,看不了啊
6448913586,怎么用,到底怎么用
6448913586,不会使用！,根本不行啊，左上角点了多少次都没用，谁细讲一下
6448913586,视频,怎么打开视频
6448913586,打开新世界的大门,退掉app再重新点开
6448913586,试试看,行不行✋
6448913586,别下，假的。根本变身不了,滚滚滚
6448913586,什么垃圾,醉了
6448913586,如何开视频,不知道如何打开视频啊
6448913586,啥也不说，怎么用？,我难道还得自己猜，你倒是官网写上啊
6448913586,亲测，左上角空白的地方连续点4下退出后重开,亲测，左上角空白的地方连续点4下退出后重开
6448913586,大退重新进就可以,不错
6448913586,左上角点四次不行呀,啊
6448913586,完全不明白怎么用,重进了个寂寞
6448913586,这样,先点四下➕号 然后关后台然后从新就就行了
6448913586,咋用的呀,没搞明白
6448913586,怎么无法激活,怎么激活啊？
6448913586,口令,口令咋搞啊
6448913586,怎么打开,口令是什么
6448913586,一星保,左上角空白处点击四下 推后台重新进入
6448913586,啥呀这是,。猪猪猪
6448913586,想看电影,在哪打开秘密通道啊为啥看不了电影
6448913586,肥波影视,肥波影视
6448913586,西辛辛苦苦辛辛苦苦我,小舅学校简介学校开学开学开学开学快点快点快点快点开
6448913586,大大想,常常出现
6448913586,好东西,如何打开新世界呀，求教程
1637042566,不能用,我也是白屏
1637042566,白屏进不去,颗粒一号你是收了多少广告费？！
1637042566,白屏进不进去,白屏进不进去
1645236455,这个版本怎可用啊！！,之前的版本用着很好，除了ios16不能投屏确实扫兴。现在这个版本怎么解锁？？
1645236455,呃人嘅,五十次都無料到
1645236455,骗人的，根本没有用,点了根本没有反应不用下载了
1645236455,ios16不能投屏,ios16不能投屏望更新解决！
1645236455,无法使用,使用不了，不要下载
1645236455,更新ios16后橙青不能全屏观看了，升级后的新软件又不能记忆上次播放位置，疯了,哎
1645236455,用不了,点碎了也没进去
1645236455,五星好评,只要有的视频就是蓝光的，真是大赞，加载速度也飞快，真正的神器，，但是有些视频加载不出来，而且APP里头还不能反馈，希望作者可以改进
1645236455,no,不能开倍速了都不如不更新
1645236455,用不了,不能用，点不开
1645236455,屏幕都点烂了 没用 骗人的,垃圾 不能用
1645236455,看广告不要紧,不过你家的这个服务器有待提高呀，好多都是看看停停，2百兆的网速看一部2小时的硬是用了3个小时才完
1645236455,点不出来,点不出来重新进入 重新下载也没用
1645236455,故意骗你们刷广告的,垃圾
1645236455,来吧那就,试试就试试
1645236455,广告点不掉,广告点不掉
1645236455,倍速呢,没有倍速和选集按钮
1645236455,没有用,骗人的吧，屏幕都快戳穿了
1645236455,点了5下没反应,u哦哦哦哦
1645236455,点五下没用,点了没任何反应
1645236455,没用,手机屏幕点烂了都没有
1645236455,开发的啥玩意，都不测试的吗,不知道这么low的东西上架有什么用，拜托测试好
1645236455,广告看了三遍  X不掉,视频前的广告 看了三遍.30秒倒计时结束后，那个X点了无效，广告仍然继续…等广告停止了，也停留在广告界面。
1645236455,广告关闭不了,如题
1645236455,没啥改进…就是多了更加强制的广告,"本身ios16不能投屏的问题还是没有改变
也不知道更新了什么"
1645236455,不行吧,还搞上广告了
1645236455,好用，作者大大辛苦！,没长脑子还没长眼睛吗？网页下载界面告诉了使用方法了，用不了就去冲会员看视频吧。
1645236455,用不了,用不了
1645236455,！,用不了
1645236455,用,用不了
6446716671,？,怎么样
6446716671,太卡了，看电视看着看着就卡，然后加载不出来，坐路由器旁边都加载不出来，然后下载显示在下载中结果一点不动,很难用
6446716671,看不了,电视剧加载不出来
6446716671,芙兰视频在线观看非常精彩,芙兰视频非常的棒，深受广大市民的喜爱。我会让更多的人去了解这个平台，去热爱这个视频的。
6446716671,进入了,咋用啊
6446716671,，,刚下载怎么用
6446716671,太卡了,太卡了
6446716671,如何使用？,如何使用？
6446716671,无法投频,怎么激活？？？
6446716671,密码是啥,啊不知道密码
6446716671,怎么进去啊,怎么进去啊
6446716671,白屏,白屏
6446716671,怎么变身,怎么变身啊？
6446716671,从jfr 跳过来的 ，想请教一下如何正常使用,rt
6446716671,打开页面并不跳转，无法使用,如题，iPhone11promax，iOS16.4.1。
6446716671,闪退,旧版本跳转过来下载一直闪退根本用不了，手机版本苹果6s
6446716671,激活,请问密码是什么
6446716671,太卡了,太卡了 动不动看着就卡 流量也卡 wifi也卡
6446716671,变身失败,变身失败
6446716671,进不去,进不去
6446716671,请问密码是？,网站没告诉我密码啊！
6446716671,激活不了,RT
6446716671,不能全屏,能不能出个苹果电脑全屏的
6446716671,iPad,iPad pro 不显示弹窗
6446716671,怎么激活,怎么激活
6446716671,进不去,删后台好多次了 还是进不进
6446716671,1,怎么进入里面看
6446716671,闪退,闪退
6446716671,无法投屏,能搜到设备但是不能投屏
6446716671,没有看到＂意见反馈框＂,？
6446716671,闪退,苹果11，系统13.6，闪退
6446716671,闪退,苹果xs max，系统15.7.1正常使用，苹果6s，系统13.5闪退
6446716671,怎么使用啊,，，
6446716671,怎么获取密码,怎么获取密码
6446716671,新版本闪退,闪退
6446716671,闪退,为什么我另外一个手机下载之后直接闪退啊？？？？
6443936270,白屏咋办？,使用了一段时间就白屏的卸载重装也登不进去咋办啊？
6443936270,无法全屏,iPad如何旋转画面都无法全屏观看，只有一丢丢窗口看，求更新解决
6443936270,下载,不可以下载
6443936270,密语是啥啊,密语是啥啊
6443936270,不能全屏,没办法全屏播放
6443936270,用不了了呢,为啥啊
6443936270,我我爱死,平板不能大屏观看
6443936270,pad无法全屏 其他极好,ipadOS 15.7.3，型号mini4
6443936270,不能横屏看,我用iPad也不能横屏看
6443936270,不能全屏看啊  ios16.1.1,不能全屏看啊  ios16.1.1
6443936270,无法横屏,手机无法横屏
6443936270,横屏,我的12promas也横不过来啊
6443936270,没法横屏,没法横屏
6443936270,空白,打开是一片空白，无法播放
6443936270,横屏,木有办法横屏😂😂
6443936270,太卡了，看一部估计得缓冲10小时,标题
6443936270,要是把全屏和投屏解决好就完美了,如题
6443936270,十字文件管理，不错的选择,十字文件管理，不错的选择，十字文件管理，值得拥有，十字文件管理，良心，十字文件管理，好用
6448616185,打开就闪退，太弱鸡了,苹果ios16.1，下载用不了，打开就闪退
6448616185,跪求,怎么用呀！
6448616185,怎么进入,一周登不上，今天不知道怎么登陆了
6448616185,一直都在闪退,为什么一直都在闪退啊，根本打不开
6448616185,闪退,一直闪退，怎么搞
6448616185,非常好,闪退，原地址打不开，有没有人修复下啊，🙏🙏
6448616185,下载问题,下载后删除文件缓存还占着，一旦下载只有删应用才能清空下载数据，结果就是越来越大
6448616185,恶心,太恶心一直闪退
6448616185,突然一直闪退,怎么解决一下bug？
6448616185,闪退,今天打开直接闪退？跳出一个评论对话框然后就闪退了ios15.7.1还不修复吗
6448616185,建议加个画中画功能,开发大大 可不可以加个画中画功能 那样就更好了🥹
6448616185,求正确打开方式,第一次下载，怎么样才是正确打开方式
6448616185,怎么这么卡,太卡了
6448616185,打不开闪退,13promax 系统15.5
6448616185,大体还是可以的,就是资源太少了，好多都没有。
6448616185,闪退,下载后一打开就闪退，2019版iPad，苹果13，两个设备都这样
6448616185,闪退,一直闪退 13pro 版本15.1.1
6448616185,闪退,不行啦，打不开，老是闪退！
6448616185,好评后闪退？？？,之前还好好的，今天弹窗好评了就一直闪退什么鬼？？？
6448616185,进不去,怎么用不了了
6448616185,闪退,下载后打开就闪退，尝试多次无法进入应用
6448616185,8p一直闪退求解决吧,就解决
6448616185,能打开     看了一集后接了个电话    然后进不去了,能打开看了一集后接了个电话     然后进不去了   显示的都是英文APP
6448616185,闪退,软件不停的闪退。有时候没问题，有时候闪退。几乎没办法使用。手机iPhone 12 pro max 系统16.4.1 (a) iPad pro 2021款 12.9 1T 系统16.4.1 (a)
6448616185,最近一直闪退咋整,啊啊啊
6448616185,本来是好的现在闪退了,如题
6448616185,闪退,闪退
6448616185,怎么进说具体点啊,嗯？来个人说
6448616185,救命打不开了啊，有没有人修修,突然就打不开了，原地址重新下载也不行
6448616185,闪退,怎么一直闪退？
6448616185,闪退了,突然闪退，开不开
6448616185,闪退是怎么回事,闪退
6448616185,太卡一句话话卡一下,卡卡卡卡
6448616185,👌好好好好,好👌好好👍
6448616185,可以用了,下载后 后台关闭 在打开这个链接点苹果版下载 进来就可以了
6448616185,申请好了,怎么进去的
6448616185,怎么用？,如题
6448907386,恩恩恩,好👌
6448907386,假的,假的，没法看视频
6448907386,把通关限时改成66,随手一搞结果还真是
6448907386,888888,888888
6448907386,解除伪装,666
6448907386,曲奇视频,怎么变身
6448907386,垃圾骗子,垃圾骗子，大家不要下载
6448907386,曲奇视频,666
6448907386,怎么变身啊,什么情况，怎么变身呀
6448907386,解除伪装,怎么解除伪装
6448907386,怎么无法变身？,怎么无法变身
6448907386,666,666
6448907386,解除伪装,解除伪装
6448907386,智力测试合格,笑鼠了，试过了 很会考验智力👍
6448907386,曲奇视频,变身变身快变身
6448907386,这不是正儿八经的软件吗？什么变身？,666
6448907386,，😇,怎么变身
6448907386,曲奇视频,曲奇视频
6448907386,不能看电影了,不能看电影了？
6448907386,怎么变身,如题
6448907386,怎么变不了身,哪里变身啊
6448907386,怎么变身不了,怎么变身不了？
1658603537,不能进入软件,为什么现在苹果用户进不了软件！！！
1658603537,打不开,怎么打不开了啊，更新的新版呢
1658603537,打不开,打不开了 我今天中午怎么吃饭啊啊啊啊啊啊
1658603537,上不了什么原因啊,ipad就上不了
1658603537,请恢复苹果投屏,投屏投屏投屏
1658603537,缓存太垃圾,下载的都不能打开 而且太卡了
1658603537,谁告诉我一下,教教俺，要不扔了？
1658603537,片库打不开啦 闪退闪退,可以快点修复吗
1658603537,一集几个广告就算了，毕竟不用花钱，最无语是还卡，卡就算了，清晰度真的跟看黑白电视一样，体验感全无，还一集三四个广告,无语
1658603537,卡的不行了,卡的不行了
1658603537,不好用,网络超级巨差
1658603537,无法投屏,片倒是挺好找的，但是无法投屏，望开通此功能
1658603537,啥时候能恢复苹果投屏功能啊,啥时候能恢复苹果投屏功能啊
1658603537,太艰难了,这一版太多bug了，打开一集要九牛二虎之力，广告的位置偏移（导致广告完了也不能按跳过），经常卡住没反应，网络也不稳定，能成功打开一集感觉是上天的恩惠。（btw感谢开发者）
1658603537,可以加个投屏吗？除了不能投屏其他还不错,申请加投屏
1658603537,怎么开启啊家人们,实在不会
1658603537,卡,卡死了！！！！！！！
1658603537,进不去,为什么进不去视频界面？一直是保险箱？谁能帮忙解决一下
1658603537,我的不卡,“来源”选最后一个不卡，只不过要多刷两次广告，免费看这么多就是多刷几次广子也合理
1658603537,卡,下载个视频都不行，动不动就闪退出来了
1658603537,浪费生命的东西,简直就在浪费生命，卡得不要不要的
1658603537,卡,太卡了，根本没法看
1658603537,j,卡的要命
1658603537,卡得一批 基本不能看 不如之前的版本,卡得一批 基本不能看 不如之前的版本
1658603537,好无语卡的要死缓存的打都打不开气死我了,满怀期待。。。半星都多
1658603537,太卡了,每集都要卡好几次，一开始以为网络问题……每次卡的时候退出去再重新进去看几秒广告才能继续看
1658603537,卡,真的无语卡死了
1658603537,垃圾的很不仅不能下载,每一集都要转无数个圈圈⭕️ 多活五十年才能够配得上用这个软件
1658603537,下载不能看 浪费时间 浪费生命 浪费流量,半星都多
6449456884,退出冲进,就可以了，完美
6449456884,不会用啊,怎么使用啊
6449456884,怎么触发隐藏？,怎么进隐藏？
6449456884,怎么能打开,有人知道吗？
6449456884,不会,怎么用啊
6449455990,1,怎么弄啊
6447390435,哈哈哈哈哈哈狙,鸡翅膀飞空空的
6449272488,总体很不错，但还是需要改进,有些资源很卡，但是大部分都很流畅
6449272488,缺电影,很多电影都没有
6449272488,看不了了,头几天能看的现在不能看了！
6449272488,卡的一批,卡卡卡卡卡卡卡卡卡卡卡卡卡卡卡卡！！！！！！
6449272488,狂点上面的欢迎,狂点上面的欢迎
6449272488,呵,垃圾的要死，又卡又难用
6449272488,打不开为什么都是加载中，然后跳出去了跳出去，就是退出桌面,打不开
6449272488,播放前居然弹出那么恶心的拼夕夕广告,播放前居然弹出那么恶心的拼夕夕广告
6449272488,为什么一直打不开,打不开
6449272488,千叶影视,严重闪退
6447424627,中国顶流,hhhg
6447424627,垃圾欺诈软件,大家不用下了
6447424627,怎么变身？,怎么变身？
6447249454,ipad不能跳转啊！,ipad为什么一直不能跳转啊！
6447249454,ipad那个清晰度条挡屏幕,完全看不了 每个视频都是有一大截黑条挡屏幕 关掉重新下载也是一样 根本看不了
6447249454,日剧看不了,全部都加载失败
6447249454,卡卡卡,卡的跟鬼一样
6447249454,总体不错，就是不能投屏,要能投屏就好了
6447249454,太卡了,太卡了
6447249454,有bug,iPad屏幕怎么不能放大全屏呀，什么bug，点都点不开
6447249454,投屏,为啥不能投屏
6447249454,没办法全屏了,好难受，不能横向全屏
6447249454,Ipad横屏那个清晰度选择下拉遮条为啥一直在啊，能隐藏吗,Ipad横屏那个清晰度选择下拉遮条为啥一直在啊，能隐藏吗
6447249454,突然屏幕不适配怎么回事,看不了
6447249454,清晰度怎么关啊,清晰度怎么关啊 一个大黑条
6447249454,闪退,闪退太严重了
6447249454,卡！能不能不要这么卡啊，几乎是看一分钟卡看一分钟卡,太卡
6447249454,为什么会闪退,我看个德鲁纳酒店一点就闪退！！
6447249454,求pad适配一个,一直坚持用的🍋时光的app，特别赞，这次升级木有了pad横屏，求修复bug求升级
6447249454,iPad上不能横屏看,iPad上不能横屏看啊啊啊啊啊啊啊啊
6447424627,建议,能不能更新让我的东西保存到相册呢
6447424627,没用的,别试了
6447424627,中国顶流，,中国顶流，
6447424627,中国顶流,Gggcbhy
6447424627,不会,不会玩
6447424627,两个小缺点,"广告页弹的有点频繁
好像没办法清理缓存"
6447424627,751084,751084
6447424627,变？,怎么变身？
6449193759,开心666,开心666
6449193759,就那样,真的不怎么好一般
6449193759,挺好的,都能看
6449193759,好,一点都不卡，特别好
6449193759,666,开心666
6449193759,别下,骗人的，根本变身不了
6449193759,mac运行有点bug,挺好的
6449193759,老是闪退，不好,闪退啊
6449193759,可以下载。,挺好用的。
6449193759,闪退,进不去闪退
6449193759,无法使用,一直闪退
6449193759,h,好用
6449936830,飞舞,太飞舞了千万别用，不然你会上它的🐶
6449936830,1,可达鸭
6449936830,暗号是啥？能关闭不能打开。。。,。。。。。
6447424627,会闪退,平板不能用
1572383342,我,青提计算
1572383342,1,青提计算
1572383342,青提计算,谢谢了
1572383342,好,青提计算
1572383342,什么lj,刚提交完退出就进不去了
1572383342,212454,青提计算器
1572383342,青提计算机,青提计算机
1572383342,青题计算,青题计算
1572383342,青提计算器,青提计算器
1572383342,青,青提计算
1572383342,进不去啊,进不去啊！。，
1572383342,青提计算,嗯
1572383342,青提,青提青提
1572383342,，,青提计算
1572383342,？,青提计算
1572383342,葛根,logo
1572383342,青提计算,青提计算
1572383342,1,青提计划
1572383342,1,可以 好用的
1572383342,青提青提,青提青提
6448768474,什么口令啊,看不了啊
6448768474,看的时候断断续续的,看的时候断断续续的，求作者改进🥺
6448768474,没有上一个版本好用,重复退出好几次都没有那个界面，该检查的地方都检查了，我觉得你们可以弄一个群，方便联系，之前我都不知道怎么下载，搜也搜不到。望采纳。
6448768474,良心APP,赞
6448768474,为什么我退出去进，卸载重新来，好多次了，还是不行，,过几天我就会试一下
6448768474,可以点播放视频再放广告吗,拜托拜托啦🥹只是想看下简介，还没决定看哪个已经看了啦好几个广告啦
6448768474,可以正常缓存吗,视频为什么一直下载失败🥲
6448768474,点不进主页一进去就是一个更新的页面，不让我点搜索,怎么进去
6448768474,怎么进不去了输了口令退出后进来还是那样没变,怎么弄啊
6448768474,没有靠谱课代表好用,123
6448768474,无法正常打开,无法正常打开
6448768474,在这个软件里面 搜索 我爱剪辑,看明白了吗
6448768474,激活搜索我爱剪辑,搜索我爱剪辑
6448768474,无法投屏,没办法搜索到电视 以前那个版本可以
6448768474,进入搜索:我爱剪辑  ，退出去再重新进就可以用了,搜索：我爱剪辑
6448768474,kouling,我爱剪辑
6448768474,搜索我爱剪辑,搜索我爱剪辑，输完之后个关了重新打开
6448768474,进去,怎么进去 搜索不对呀
6448768474,进不去,垃圾
6448768474,更新前仔细看一下就知道啦，还打低星来问，真的无语！,无语
6448768474,怎么进去,！？
6448768474,真垃圾,垃圾，一般不评论！
6448768474,输入密码,我爱剪辑
6448768474,进去这个软件 在搜索栏搜索 我爱剪辑 然后退出重新进就可以了,我爱剪辑
6448768474,看看更新内容再问好吗,真的一直用这个软件，推👍👍👍
6448768474,安卓有软件吗,安卓软件
6448768474,口令是啥,口令
6448768474,搜索,我爱剪辑
6448768474,点击搜索图标(无变化是正常的),点击搜索图标(无变化是正常的)
6448768474,怎么进去啊,要输入什么
6448768474,怎么分享,开发者大哥   怎么分享给朋友下载啊
6448768474,ISO9.2,程序员小哥哥可以调整一下让我的6S也能登嘛*_*
6448768474,无语,能不能别更新这么频繁，一次性把问题解决完不行嘛，已经下载了好几次了
6448768474,我爱剪辑,密钥
6448768474,搜索什么跳转？,"我忘记了搜索什么跳转了
求告知，谢谢🙏"
6448768474,：我也是很喜欢这个,搜索我爱剪辑
6448768474,我爱剪辑,搜这个
6448768474,七,进入App页面 输入 我爱剪辑 然后按搜索 再切后台删除App记录 回到自己手机主页面 再次点这个App
6448768474,一如既往的味道,下载直接搜索我爱剪辑，然后大退软件就能用了家人们
6448768474,有些人别太苛刻,很多影视都能免费观看 多点广告怎么了？ 他至少中途不会弹那些不能跳过的广告 还能投屏 对比爱优腾 这简直是尊佛
6448768474,搜索什么才可以进,？？？
6448768474,搜什么,搜什么啊
6448768474,口令我爱剪辑,我爱剪辑
6448768474,搜,我爱剪辑
